time,Price,Volume
5/10/2018,33.5,84265
8/10/2018,32,119702
9/10/2018,31,84066
10/10/2018,32.549999,86743
11/10/2018,32,47115
12/10/2018,33.599998,74970
15/10/2018,34.400002,38460
16/10/2018,34.5,53033
17/10/2018,33.799999,35996
19/10/2018,33.150002,84048
22/10/2018,32.200001,82503
23/10/2018,31.1,71398
24/10/2018,31.950001,42778
25/10/2018,31.25,59873
26/10/2018,30.75,113318
29/10/2018,31.549999,157551
30/10/2018,33.099998,143486
31/10/2018,34,111221
1/11/2018,33.849998,56350
2/11/2018,34.799999,116276
5/11/2018,33.400002,51597
6/11/2018,32.75,38642
7/11/2018,32.599998,67420
9/11/2018,32.299999,40605
12/11/2018,32.299999,48667
13/11/2018,31.950001,75547
14/11/2018,31.6,43073
15/11/2018,31.049999,262819
16/11/2018,30.1,240332
19/11/2018,30.65,61312
20/11/2018,30.6,54350
21/11/2018,30.549999,79863
22/11/2018,30.5,65968
26/11/2018,30.25,79304
27/11/2018,30.25,51664
28/11/2018,30.299999,65179
29/11/2018,30.1,26688
30/11/2018,30.299999,91789
3/12/2018,30.1,82797
4/12/2018,30.35,43857
5/12/2018,30.049999,22246
6/12/2018,29.15,73594
7/12/2018,29.65,32536
10/12/2018,28.85,94509
11/12/2018,28.9,88523
12/12/2018,31.049999,128781
13/12/2018,31.25,63548
14/12/2018,31.25,52312
17/12/2018,31.65,73577
18/12/2018,32.450001,64391
19/12/2018,33.549999,125031
20/12/2018,32.25,138014
21/12/2018,31.25,71355
24/12/2018,30.950001,31540
26/12/2018,30.65,42495
27/12/2018,30,188289
28/12/2018,30.85,55653
31/12/2018,30.5,37928
1/1/2019,30.75,51057
2/1/2019,31.049999,69402
3/1/2019,30.75,45551
4/1/2019,31.299999,81428
7/1/2019,30.65,30124
8/1/2019,30.9,36582
9/1/2019,30.299999,65158
10/1/2019,30.299999,61492
11/1/2019,30.15,80657
14/01/2019,29.049999,169172
15/01/2019,29.5,88760
16/01/2019,30.200001,165321
17/01/2019,30.200001,48267
18/01/2019,30.85,123241
21/01/2019,30.299999,59509
22/01/2019,30.049999,84615
23/01/2019,29.9,75713
24/01/2019,32.849998,528759
25/01/2019,31.65,402835
28/01/2019,33.950001,512812
29/01/2019,37.299999,1209878
30/01/2019,39.299999,805510
31/01/2019,39.25,604975
1/2/2019,37.599998,194072
4/2/2019,35.75,143727
5/2/2019,34.150002,148268
6/2/2019,35.650002,151223
7/2/2019,34.549999,92138
8/2/2019,33.900002,60154
11/2/2019,33.549999,67335
12/2/2019,34.25,97591
13/02/2019,33.700001,70878
14/02/2019,33.549999,53572
15/02/2019,33.599998,62351
18/02/2019,32.650002,69146
19/02/2019,33.049999,86749
20/02/2019,33.549999,82367
21/02/2019,34.299999,64029
22/02/2019,35.400002,98994
25/02/2019,37.150002,250642
26/02/2019,37.799999,318017
27/02/2019,37.200001,406312
28/02/2019,37,86726
1/3/2019,37.349998,234833
5/3/2019,37.799999,135465
6/3/2019,37.650002,134913
7/3/2019,37.900002,283608
8/3/2019,37.200001,124254
11/3/2019,36.950001,122863
12/3/2019,37.5,166297
13/03/2019,37.299999,82669
14/03/2019,37.049999,63247
15/03/2019,37.599998,148760
18/03/2019,37.150002,61395
19/03/2019,36.700001,109221
20/03/2019,37.25,56397
22/03/2019,36.75,64998
25/03/2019,35,309407
26/03/2019,36.200001,112947
27/03/2019,37,240866
28/03/2019,37.549999,199483
29/03/2019,36.950001,154459
1/4/2019,37.700001,151743
2/4/2019,37.25,172346
3/4/2019,36.75,144066
4/4/2019,37.25,285239
5/4/2019,39.599998,616886
8/4/2019,43.450001,1575318
9/4/2019,44,875242
10/4/2019,48.349998,2474366
11/4/2019,45.950001,804517
12/4/2019,43.700001,975115
15/04/2019,41.599998,430456
16/04/2019,42.849998,341089
18/04/2019,42.349998,169238
22/04/2019,42.299999,301884
23/04/2019,42.099998,83616
24/04/2019,42,166811
25/04/2019,41.799999,157354
26/04/2019,42.5,235264
30/04/2019,42,206035
2/5/2019,44.099998,430386
3/5/2019,42.049999,375040
6/5/2019,39.950001,216886
7/5/2019,38.150002,204864
8/5/2019,38.5,167927
9/5/2019,39.400002,136904
10/5/2019,41.25,271435
13/05/2019,43.299999,505450
14/05/2019,45.349998,837309
15/05/2019,47.599998,812265
16/05/2019,47.450001,693394
17/05/2019,46.75,521124
20/05/2019,46.650002,313008
21/05/2019,46,282592
22/05/2019,45.799999,183200
23/05/2019,45.950001,557976
24/05/2019,46.599998,367408
27/05/2019,47.049999,152716
28/05/2019,46,346035
29/05/2019,48.200001,527098
30/05/2019,50.599998,795189
31/05/2019,53.099998,1624229
3/6/2019,55.75,1250624
4/6/2019,58.5,603048
6/6/2019,59.299999,2045217
7/6/2019,59.299999,821604
10/6/2019,62.25,979302
11/6/2019,64.699997,751256
12/6/2019,64.849998,767631
13/06/2019,61.799999,618636
14/06/2019,58.75,252746
17/06/2019,55.849998,567776
18/06/2019,58.599998,311336
19/06/2019,61.5,145467
20/06/2019,64.25,1503408
21/06/2019,67.449997,1273252
24/06/2019,70.150002,795796
25/06/2019,66.650002,424510
26/06/2019,69.949997,663858
27/06/2019,73.400002,818813
28/06/2019,74.25,833278
1/7/2019,71.949997,282913
2/7/2019,72.800003,453468
3/7/2019,71.5,155888
4/7/2019,68.150002,376384
5/7/2019,67.25,282070
8/7/2019,64.050003,311905
9/7/2019,67.25,250583
10/7/2019,70.599998,941565
11/7/2019,71.300003,602767
12/7/2019,70.800003,317407
15/07/2019,69.099998,237124
16/07/2019,69.650002,314608
17/07/2019,69.150002,178806
18/07/2019,67.650002,132925
19/07/2019,64.300003,266096
22/07/2019,61.200001,391855
23/07/2019,64.25,210310
24/07/2019,67.449997,1051987
25/07/2019,64.099998,381691
26/07/2019,64.050003,313396
29/07/2019,60.849998,469557
30/07/2019,57.849998,238437
31/07/2019,58.5,910186
1/8/2019,55.599998,798940
2/8/2019,52.849998,160991
5/8/2019,50.25,29650
6/8/2019,52.299999,1072190
7/8/2019,50.599998,531358
8/8/2019,51.200001,186551
9/8/2019,53,318988
13/08/2019,50.549999,222196
14/08/2019,49.049999,232867
16/08/2019,46.599998,293499
19/08/2019,48.349998,400305
20/08/2019,50.75,651945
21/08/2019,53.200001,523840
22/08/2019,54.599998,593342
23/08/2019,54.599998,215520
26/08/2019,54.799999,223004
27/08/2019,53.900002,98354
28/08/2019,51.25,163717
29/08/2019,50,106283
30/08/2019,50.200001,170650
3/9/2019,52.700001,155940
4/9/2019,55.299999,267979
5/9/2019,58.049999,147221
6/9/2019,60.950001,414614
9/9/2019,57.950001,363182
11/9/2019,57.349998,223796
12/9/2019,58.849998,487787
13/09/2019,57.450001,128136
16/09/2019,56.400002,165502
17/09/2019,54.299999,157709
18/09/2019,55.049999,124647
19/09/2019,53.849998,145871
20/09/2019,55.049999,142434
23/09/2019,54.950001,104083
24/09/2019,54.200001,87363
25/09/2019,52.549999,177407
26/09/2019,52.849998,183951
27/09/2019,51.799999,71934
30/09/2019,51.950001,201124
1/10/2019,49.400002,131440
3/10/2019,47.049999,135722
4/10/2019,48.450001,388193
7/10/2019,47.150002,110464
9/10/2019,46.299999,250183
10/10/2019,46.900002,96082
11/10/2019,46.849998,115183
14/10/2019,47.099998,143261
15/10/2019,46.349998,83289
16/10/2019,47.150002,54898
17/10/2019,45.549999,153412
18/10/2019,46.049999,206338
22/10/2019,48.349998,271819
23/10/2019,50.75,229700
24/10/2019,49.549999,103228
25/10/2019,49,170581
29/10/2019,47.849998,236968
30/10/2019,46.099998,177044
31/10/2019,46.950001,196952
1/11/2019,45.950001,95019
4/11/2019,45.700001,130797
5/11/2019,45.299999,75423
6/11/2019,45.299999,106970
7/11/2019,44.200001,96409
8/11/2019,43.849998,124715
11/11/2019,46,207640
13/11/2019,48.299999,90687
14/11/2019,50.700001,56011
15/11/2019,53.099998,648983
18/11/2019,55.75,330998
19/11/2019,58.400002,508666
20/11/2019,59.099998,538317
21/11/2019,58.700001,184475
22/11/2019,60.650002,421268
25/11/2019,62.349998,323712
26/11/2019,64.599998,544698
27/11/2019,65.25,254435
28/11/2019,68.5,1107090
29/11/2019,69.050003,443475
2/12/2019,65.599998,127510
3/12/2019,62.349998,236161
4/12/2019,59.25,212606
5/12/2019,62.200001,191200
6/12/2019,65.300003,252373
9/12/2019,68.550003,566327
10/12/2019,68.75,453606
11/12/2019,66.349998,261020
12/12/2019,69.650002,432640
13/12/2019,68.400002,412764
16/12/2019,65.800003,104299
17/12/2019,63.900002,137283
18/12/2019,63.299999,87657
19/12/2019,65.099998,117078
20/12/2019,65.099998,91359
23/12/2019,65.25,82526
24/12/2019,65.650002,186805
26/12/2019,66.599998,81723
27/12/2019,68.300003,188023
30/12/2019,70.300003,208402
31/12/2019,70.5,298961
1/1/2020,70.050003,140667
2/1/2020,69.800003,154617
3/1/2020,67.199997,95052
6/1/2020,65.199997,181331
7/1/2020,65.949997,78285
8/1/2020,66.900002,323515
9/1/2020,68,245946
10/1/2020,69.400002,285487
13/01/2020,69.849998,115871
14/01/2020,67.900002,89414
15/01/2020,67.599998,55921
16/01/2020,66.900002,68167
17/01/2020,66.75,79175
20/01/2020,66.050003,38856
21/01/2020,69.349998,293798
22/01/2020,72.25,827396
23/01/2020,75.849998,1331643
24/01/2020,74.050003,846189
27/01/2020,77.75,467250
28/01/2020,76.75,705379
29/01/2020,79.25,429097
30/01/2020,77.150002,199221
31/01/2020,76.599998,102306
1/2/2020,76.800003,213192
3/2/2020,76.300003,164456
4/2/2020,78.550003,222411
5/2/2020,77.949997,143684
6/2/2020,85.550003,881366
7/2/2020,84.550003,486956
10/2/2020,82.300003,284374
11/2/2020,83.650002,280582
12/2/2020,83.300003,203780
13/02/2020,84.25,258292
14/02/2020,80.900002,694990
17/02/2020,76.900002,327755
18/02/2020,74.400002,246232
19/02/2020,76.550003,184570
20/02/2020,76.800003,296663
24/02/2020,77.199997,302987
25/02/2020,77.699997,239125
26/02/2020,76.800003,231326
27/02/2020,75.349998,84337
28/02/2020,68.900002,236107
2/3/2020,68.400002,219548
3/3/2020,69.550003,240443
4/3/2020,68.199997,323907
5/3/2020,67.599998,155032
6/3/2020,66.400002,226136
9/3/2020,62.200001,412679
11/3/2020,61.349998,260871
12/3/2020,55.25,528907
13/03/2020,53.849998,498353
16/03/2020,49.799999,261382
17/03/2020,48.75,162062
18/03/2020,46.349998,222608
19/03/2020,44.049999,41057
20/03/2020,41.900002,447291
23/03/2020,39.849998,221839
24/03/2020,38.549999,259926
25/03/2020,40.450001,114783
26/03/2020,42.450001,138071
27/03/2020,44.549999,120541
30/03/2020,46.150002,393719
31/03/2020,48.450001,182513
1/4/2020,50.25,149225
3/4/2020,52.75,161844
7/4/2020,51.400002,237515
8/4/2020,49.650002,119102
9/4/2020,48.849998,111004
13/04/2020,51.25,164880
15/04/2020,53,157066
16/04/2020,52.099998,118881
17/04/2020,54.700001,220109
20/04/2020,57.400002,30530
21/04/2020,60.25,74689
22/04/2020,63.25,985735
23/04/2020,66.400002,63103
24/04/2020,69.699997,400105
27/04/2020,66.25,477743
28/04/2020,64.599998,214203
29/04/2020,67.800003,174941
30/04/2020,67.25,172963
4/5/2020,64.900002,104182
5/5/2020,64.75,75837
6/5/2020,64.5,73067
7/5/2020,63.200001,65166
8/5/2020,63.299999,103579
11/5/2020,63.299999,109171
12/5/2020,63.549999,52018
13/05/2020,64.400002,85825
14/05/2020,63.650002,41499
15/05/2020,64.900002,84135
18/05/2020,64.650002,116150
19/05/2020,65.099998,108437
20/05/2020,65.300003,84336
21/05/2020,64.849998,110638
22/05/2020,65.75,117829
26/05/2020,65.150002,98833
27/05/2020,65.599998,142820
28/05/2020,67.349998,177608
29/05/2020,68.650002,127595
1/6/2020,68.699997,115889
2/6/2020,69.050003,135138
3/6/2020,68.849998,98927
4/6/2020,68.050003,85649
5/6/2020,71.849998,380771
8/6/2020,70.550003,351913
9/6/2020,67.550003,286216
10/6/2020,67.300003,175726
11/6/2020,64.599998,316590
12/6/2020,68.800003,352732
15/06/2020,68.900002,227761
16/06/2020,68.699997,261389
17/06/2020,68.449997,110749
18/06/2020,68.300003,63329
19/06/2020,67.849998,100264
22/06/2020,70.599998,373487
23/06/2020,70.599998,165223
24/06/2020,68.550003,185111
25/06/2020,67.25,522065
26/06/2020,69.550003,218717
29/06/2020,70.5,181245
30/06/2020,71.699997,411428
1/7/2020,72.5,155510
2/7/2020,72.25,116287
3/7/2020,73.300003,333400
6/7/2020,74.849998,182078
7/7/2020,75.25,107288
8/7/2020,76.849998,394276
9/7/2020,79.199997,668446
10/7/2020,77.449997,162330
13/07/2020,77.449997,188946
14/07/2020,81.400002,746276
15/07/2020,87.550003,1541580
16/07/2020,87.949997,601910
17/07/2020,87.599998,246906
20/07/2020,96.349998,1198480
21/07/2020,98.75,1811504
22/07/2020,104.5,1218001
23/07/2020,109.7,1052366
24/07/2020,115.15,677466
27/07/2020,120.7,1673629
28/07/2020,114.7,454153
29/07/2020,109,584000
30/07/2020,114.45,947688
31/07/2020,118.65,618972
3/8/2020,120.6,300873
4/8/2020,126.6,343573
5/8/2020,132.89999,238612
6/8/2020,139.5,334971
7/8/2020,148.8,1979893
10/8/2020,163.64999,1589486
11/8/2020,166.55,1594363
12/8/2020,155.7,941947
13/08/2020,171.25,697983
14/08/2020,171.89999,1275631
17/08/2020,164.05,536410
18/08/2020,165.3,767998
19/08/2020,180.75,1583283
20/08/2020,198.8,1479624
21/08/2020,208.7,387345
24/08/2020,219.10001,70818
25/08/2020,230.05,1921468
26/08/2020,241.55,195144
27/08/2020,253.60001,70186
28/08/2020,240.95,1667938
31/08/2020,228.95,948670
1/9/2020,217.55,343189
2/9/2020,206.7,225273
3/9/2020,217,627702
4/9/2020,227.85001,550357
7/9/2020,239.2,619041
8/9/2020,251.14999,500673
9/9/2020,263.70001,1190101
10/9/2020,276.85001,660618
11/9/2020,267.79999,967327
14/09/2020,276.04999,386767
15/09/2020,277.60001,248426
16/09/2020,272.45001,163175
17/09/2020,260.54999,555791
18/09/2020,264.54999,347165
21/09/2020,252,519101
22/09/2020,251.75,394099
23/09/2020,259.79999,272562
24/09/2020,256.35001,324504
25/09/2020,261.60001,167168
28/09/2020,274.64999,332678
29/09/2020,288.35001,129753
30/09/2020,291.14999,925545
1/10/2020,276.64999,396417
5/10/2020,276.5,276196
6/10/2020,275.29999,148841
7/10/2020,289.04999,553771
8/10/2020,292.85001,1019028
9/10/2020,286.10001,219951
12/10/2020,280.70001,124922
13/10/2020,294.10001,243752
14/10/2020,290.04999,251820
15/10/2020,277.89999,219603
16/10/2020,287.10001,143682
19/10/2020,285.10001,90103
20/10/2020,285.70001,99209
21/10/2020,286.54999,256670
22/10/2020,283.95001,101405
23/10/2020,286.54999,152807
26/10/2020,281.39999,76346
27/10/2020,281.25,110494
28/10/2020,295.29999,185635
29/10/2020,310.04999,722478
30/10/2020,325.04999,1317019
2/11/2020,341.29999,630799
3/11/2020,358.35001,184340
4/11/2020,340.45001,837430
5/11/2020,342.79999,620614
6/11/2020,348.75,216434
9/11/2020,359.85001,276168
10/11/2020,353.10001,175063
11/11/2020,351.70001,272602
12/11/2020,358.5,188074
13/11/2020,376.39999,203355
14/11/2020,395.20001,192837
17/11/2020,414.95001,83174
18/11/2020,435.64999,60447
19/11/2020,457.39999,1665175
20/11/2020,480.25,277880
23/11/2020,504.25,570005
24/11/2020,529.45001,806010
25/11/2020,555.75,1851981
26/11/2020,583.5,1022737
27/11/2020,612.65002,1143017
1/12/2020,643.25,192729
2/12/2020,675.40002,58176
3/12/2020,709.15002,333432
4/12/2020,744.59998,2126034
7/12/2020,781.79999,603561
8/12/2020,820.84998,1130907
9/12/2020,861.84998,601428
10/12/2020,904.90002,839523
11/12/2020,859.70001,89704
14/12/2020,816.75,72584
15/12/2020,775.95001,21736
16/12/2020,737.20001,18270
17/12/2020,700.34998,106987
18/12/2020,665.34998,78412
21/12/2020,632.09998,492764
22/12/2020,600.5,19189
23/12/2020,630.5,2481435
24/12/2020,662,1008581
28/12/2020,695.09998,217209
29/12/2020,729.84998,211277
30/12/2020,709.34998,1537294
31/12/2020,673.90002,688875
1/1/2021,686.79999,389342
4/1/2021,673.79999,323962
5/1/2021,703.09998,960746
6/1/2021,738.25,1164684
7/1/2021,775.04999,756507
8/1/2021,766.09998,626190
11/1/2021,758.29999,290002
12/1/2021,747.84998,266479
13/01/2021,742.75,202510
14/01/2021,725.84998,106640
15/01/2021,749.90002,319893
18/01/2021,747.29999,246277
19/01/2021,749.09998,961208
20/01/2021,780,1418000
21/01/2021,755.90002,468085
22/01/2021,732.20001,262706
25/01/2021,698.5,230956
27/01/2021,700,283265
28/01/2021,683.79999,159799
29/01/2021,678.29999,190507
1/2/2021,672.65002,137989
2/2/2021,687.09998,537213
3/2/2021,701.59998,289256
4/2/2021,703.70001,233369
5/2/2021,704.34998,184360
8/2/2021,704.5,707963
9/2/2021,680.25,294217
10/2/2021,689.79999,244124
11/2/2021,704.65002,677498
12/2/2021,739.84998,413002
15/02/2021,737.45001,337263
16/02/2021,774.29999,703708
17/02/2021,813,632386
18/02/2021,853.65002,320495
19/02/2021,868.75,853537
22/02/2021,912.15002,291440
23/02/2021,957.75,477905
24/02/2021,911.09998,1034688
25/02/2021,890.75,536196
26/02/2021,896.59998,485942
1/3/2021,941.40002,227043
2/3/2021,988.45001,461965
3/3/2021,1000.85,436723
4/3/2021,992.04999,269487
5/3/2021,965.95001,363662
8/3/2021,1009.65,496091
9/3/2021,984.45001,231617
10/3/2021,992.84998,197280
12/3/2021,986.75,282004
15/03/2021,957.79999,183453
16/03/2021,993.90002,324016
17/03/2021,952.70001,179940
18/03/2021,905.09998,215751
19/03/2021,884.70001,1629977
22/03/2021,888.09998,129469
23/03/2021,869.04999,471137
24/03/2021,857.04999,144063
25/03/2021,814.29999,521121
26/03/2021,824.79999,173600
30/03/2021,804.75,292722
31/03/2021,813.59998,156381
1/4/2021,854.25,144313
5/4/2021,896.95001,523022
6/4/2021,911.45001,211283
7/4/2021,914.95001,107572
8/4/2021,938.65002,127925
9/4/2021,985.54999,167553
12/4/2021,936.45001,373132
13/04/2021,955.15002,146803
15/04/2021,916.15002,162291
16/04/2021,921.84998,140480
19/04/2021,882.20001,207275
20/04/2021,878.70001,110506
22/04/2021,906.79999,169043
23/04/2021,887.95001,113364
26/04/2021,878.34998,106201
27/04/2021,897.04999,104746
28/04/2021,885.15002,62992
29/04/2021,875.70001,76701
30/04/2021,883.75,78013
3/5/2021,877.84998,67776
4/5/2021,865.04999,112536
5/5/2021,865,63193
6/5/2021,885.34998,263601
7/5/2021,871.54999,107827
10/5/2021,861.90002,113771
11/5/2021,872.45001,64373
12/5/2021,870.90002,81799
14/05/2021,866.29999,89291
17/05/2021,909.59998,325998
18/05/2021,880.34998,491464
19/05/2021,891,164066
20/05/2021,875.20001,277348
21/05/2021,864.95001,174344
24/05/2021,866.90002,186032
25/05/2021,876.54999,171640
26/05/2021,890.15002,208066
27/05/2021,927.59998,343118
28/05/2021,917.25,252508
31/05/2021,917.45001,355598
1/6/2021,872.20001,1238549
2/6/2021,889.45001,538589
3/6/2021,897.79999,274269
4/6/2021,889.75,234985
7/6/2021,873.04999,202206
8/6/2021,864.34998,207925
9/6/2021,821.15002,182209
10/6/2021,840.40002,97275
11/6/2021,834.79999,43396
14/06/2021,812.20001,102361
15/06/2021,808.95001,66832
16/06/2021,797.5,60502
17/06/2021,771.29999,98593
18/06/2021,798.84998,132538
21/06/2021,837.70001,106735
22/06/2021,842.95001,60304
23/06/2021,830.40002,33959
24/06/2021,845,88629
25/06/2021,845.25,76977
28/06/2021,803,87268
29/06/2021,800.95001,79780
30/06/2021,799.70001,49789
1/7/2021,803.04999,61012
2/7/2021,842.84998,146334
5/7/2021,884.95001,175545
6/7/2021,870.59998,128883
7/7/2021,871.20001,51623
8/7/2021,847.04999,61461
9/7/2021,844.25,40166
12/7/2021,886.45001,62857
13/07/2021,930.75,248848
14/07/2021,946.09998,151181
15/07/2021,950.79999,93135
16/07/2021,927.54999,77854
19/07/2021,932.34998,62802
20/07/2021,964.84998,165817
22/07/2021,981.09998,122796
23/07/2021,956.5,278749
26/07/2021,936.09998,97454
27/07/2021,930.70001,67277
28/07/2021,916.40002,90766
29/07/2021,927.65002,67560
30/07/2021,953.25,155522
2/8/2021,982.79999,199907
3/8/2021,958.5,41817
4/8/2021,942.25,45793
5/8/2021,924.54999,45292
6/8/2021,921,45913
9/8/2021,896.09998,76958
10/8/2021,867.40002,67345
11/8/2021,882.90002,139545
12/8/2021,894.15002,108262
13/08/2021,923.04999,165224
16/08/2021,906.65002,35404
17/08/2021,933.59998,136210
18/08/2021,915.65002,58307
20/08/2021,897.34998,98485
23/08/2021,869.84998,80539
24/08/2021,881.65002,49747
25/08/2021,890.15002,60271
26/08/2021,889.84998,43096
27/08/2021,893.84998,52917
30/08/2021,881.45001,50811
31/08/2021,890.34998,64019
1/9/2021,898.5,128212
2/9/2021,906.54999,44362
3/9/2021,910.29999,39174
6/9/2021,896.90002,35225
7/9/2021,889.95001,24690
8/9/2021,880.04999,35642
9/9/2021,878.09998,123266
13/09/2021,887.59998,95947
14/09/2021,869.79999,77012
15/09/2021,849.09998,148252
16/09/2021,836.15002,62125
17/09/2021,834.15002,108280
20/09/2021,814.59998,45742
21/09/2021,821.5,58680
22/09/2021,847,47228
23/09/2021,847.15002,46280
24/09/2021,825.54999,40673
27/09/2021,838.04999,87191
28/09/2021,837.29999,62728
29/09/2021,830.84998,51498
30/09/2021,872.34998,105206
1/10/2021,915.95001,68663
4/10/2021,901.34998,269614
5/10/2021,871.04999,148212
6/10/2021,865.79999,81156
7/10/2021,909.04999,108751
8/10/2021,899.09998,167949
11/10/2021,897.04999,106016
12/10/2021,919.29999,360843
13/10/2021,918.59998,136193
14/10/2021,922.45001,81803
18/10/2021,951.45001,227489
19/10/2021,972.59998,285806
20/10/2021,997.40002,377373
21/10/2021,1012.65,444653
22/10/2021,1063.25,132152
25/10/2021,1116.4,94987
26/10/2021,1172.2,71032
27/10/2021,1223.75,1605580
28/10/2021,1284.9,638424
29/10/2021,1220.7,633419
1/11/2021,1187.25,181309
2/11/2021,1236.2,527140
3/11/2021,1208.95,119779
4/11/2021,1230.2,69263
8/11/2021,1235.4,137554
9/11/2021,1196.2,95335
10/11/2021,1156.65,118477
11/11/2021,1214.45,222073
12/11/2021,1275.15,300296
15/11/2021,1262.85,659635
16/11/2021,1325.95,2343821
17/11/2021,1392.2,26720
18/11/2021,1461.8,839562
22/11/2021,1502.55,800851
23/11/2021,1577.65,745309
24/11/2021,1509.5,573603
25/11/2021,1582.25,456660
26/11/2021,1503.15,354283
29/11/2021,1428,275151
30/11/2021,1499.25,449065
1/12/2021,1463.75,437624
2/12/2021,1449.05,162080
3/12/2021,1521.5,291867
6/12/2021,1595.5,532241
7/12/2021,1675.25,457678
8/12/2021,1759,300118
9/12/2021,1846.95,593594
10/12/2021,1794.05,1120885
13/12/2021,1835.85,369594
14/12/2021,1927.6,320364
15/12/2021,1942.15,943184
16/12/2021,1878.7,540282
17/12/2021,1785.35,411862
20/12/2021,1744.65,436686
21/12/2021,1828.5,459424
22/12/2021,1919.9,429905
23/12/2021,1901.5,286756
24/12/2021,1891.5,218937
27/12/2021,1807.25,254047
28/12/2021,1804.8,168892
29/12/2021,1757.55,196712
30/12/2021,1845.4,277753
31/12/2021,1883.25,486849
3/1/2022,1839,296134
4/1/2022,1799.75,289381
5/1/2022,1769.2,244072
6/1/2022,1827.2,444182
7/1/2022,1817.3,214968
10/1/2022,1788.4,187279
11/1/2022,1818.35,204324
12/1/2022,1873.95,213592
13/01/2022,1967.6,425614
14/01/2022,2061.7,633152
17/01/2022,1958.65,395427
18/01/2022,1874.3,309614
19/01/2022,1840.9,359630
20/01/2022,1906.45,369180
21/01/2022,1875.1,236365
24/01/2022,1781.35,376908
25/01/2022,1740.5,695556
27/01/2022,1653.5,444496
28/01/2022,1696.2,488035
31/01/2022,1748.2,293450
1/2/2022,1762.1,231365
2/2/2022,1802.6,228854
3/2/2022,1760.7,148324
4/2/2022,1738.35,109238
7/2/2022,1698.9,119841
8/2/2022,1639.15,232963
9/2/2022,1611.75,244264
10/2/2022,1610.1,231534
11/2/2022,1558.85,319838
14/02/2022,1451.9,379754
15/02/2022,1597.05,318410
16/02/2022,1692.1,432068
17/02/2022,1661.75,211589
18/02/2022,1654.65,174713
21/02/2022,1586.75,227508
22/02/2022,1526.6,323492
23/02/2022,1553.25,271007
24/02/2022,1422.2,477617
25/02/2022,1511.35,327247
28/02/2022,1565.85,282912
2/3/2022,1542.15,319864
3/3/2022,1550.4,173402
4/3/2022,1496.35,187497
7/3/2022,1417.65,295913
8/3/2022,1413.7,322347
9/3/2022,1430,275854
10/3/2022,1485.95,281654
11/3/2022,1508.1,186902
14/03/2022,1490,150461
15/03/2022,1455.95,142988
16/03/2022,1463.6,157337
17/03/2022,1465.95,323869
21/03/2022,1464.75,275163
22/03/2022,1449.05,198693
23/03/2022,1420.8,226302
24/03/2022,1413.7,231903
25/03/2022,1382,326515
28/03/2022,1319.1,353690
29/03/2022,1442.45,971956
30/03/2022,1457.75,468069
31/03/2022,1525.95,546632
1/4/2022,1484.2,501016
4/4/2022,1479.75,291803
5/4/2022,1487.2,219654
6/4/2022,1493.25,146753
7/4/2022,1608.2,1409105
8/4/2022,1611.7,473567
11/4/2022,1593.1,275196
12/4/2022,1552.45,264830
13/04/2022,1523.95,269878
18/04/2022,1469.5,198773
19/04/2022,1473,275297
20/04/2022,1477.35,185091
21/04/2022,1491.25,139433
22/04/2022,1471.05,112325
25/04/2022,1419.45,142786
26/04/2022,1514.2,413897
27/04/2022,1469.1,123255
28/04/2022,1488.6,181199
29/04/2022,1417.65,253179
2/5/2022,1430.4,363041
4/5/2022,1437.35,286024
5/5/2022,1419.8,170399
6/5/2022,1367.4,246560
9/5/2022,1308.95,232094
10/5/2022,1224.95,274941
11/5/2022,1177.4,321532
12/5/2022,1170.6,378417
13/05/2022,1181.25,249337
16/05/2022,1207.85,174866
17/05/2022,1303.55,298926
18/05/2022,1260.85,290750
19/05/2022,1164.5,373306
20/05/2022,1172.35,343145
23/05/2022,1216.75,386757
24/05/2022,1300.4,626450
25/05/2022,1280.9,260947
26/05/2022,1305.95,241210
27/05/2022,1278.35,235001
30/05/2022,1322.75,358156
31/05/2022,1328.5,283616
1/6/2022,1362.85,234934
2/6/2022,1413.7,321270
3/6/2022,1405,230928
6/6/2022,1357.5,119251
7/6/2022,1337.3,99586
8/6/2022,1339.1,70111
9/6/2022,1321.3,126237
10/6/2022,1276.8,160242
13/06/2022,1191.7,214898
14/06/2022,1141.5,281554
15/06/2022,1159.6,133144
16/06/2022,1080.1,300821
17/06/2022,1074.75,355542
20/06/2022,993.65002,336153
21/06/2022,1011.35,225900
22/06/2022,966.75,246303
23/06/2022,948.45001,380301
24/06/2022,988.45001,381897
27/06/2022,1028,427203
28/06/2022,1018.65,158482
29/06/2022,1006.65,194620
30/06/2022,1004.65,332525
1/7/2022,1001.05,160015
4/7/2022,997.84998,117679
5/7/2022,1002.35,185918
6/7/2022,990.90002,182390
7/7/2022,1007.5,228071
8/7/2022,1010.7,219458
11/7/2022,996.59998,181740
12/7/2022,985.09998,130925
13/07/2022,973.04999,124233
14/07/2022,937.90002,245513
15/07/2022,907.90002,376809
18/07/2022,961.40002,1540770
19/07/2022,962.25,327470
20/07/2022,1003.35,598306
21/07/2022,988.84998,318489
22/07/2022,943.59998,555685
25/07/2022,913.25,723753
26/07/2022,730.59998,5052805
27/07/2022,585.20001,12912353
28/07/2022,636.45001,7002722
29/07/2022,694.5,3512419
1/8/2022,750,3609178
